Group,Filename,Fuelbed_number,Fuelbed_name,Benchmark_ROS,Benchmark_FL,Benchmark_RI,Benchmark_RI_Shrub,Benchmark_RI_Herb,Benchmark_RI_Wood,Benchmark_RI_LLM,Crosswalk13,ROS%13,FL%13,Crosswalk40,ROS%40,FL%40,Custom_ROS,Custom_FL,Custom_RI,Custom_RI_Shrub,Custom_RI_Herb,Custom_RI_Wood,Custom_RI_LLM,Custom_Crosswalk13,Custom_ROS%13,Custom_FL%13,Custom_Crosswalk40,Custom_ROS%40,Custom_FL%40,FCC_Code,Surface_fire_potential,Reaction_potential,Spread_potential,Flamelength_potential,Crown_fire_potential,Crown_initiation_potential,Crown-crown_trans_potential,Crownfire_spread_potential,Available_fuel_potential,Flame_available_potential,Smolder_available_potential,Residual_smolder_potential,Depth_shrub,Depth_herb,Depth_woody,Depth_LLM,Depth_surface_fuels,PercentCover_shrub,PercentCover_herb,PercentCover_woody,PercentCover_LLM,Tree_over_crown_load,Tree_mid_crown_load,Tree_under_crown_load,Tree_aboveground_load,Snag_class1_foliage_load,Snag_class1_wood_load,Snag_class1_other_load,Snag_class2_load,Snag_class3_load,Ladderfuels_load,Shrub_primary_load,Shrub_primary_crown_load,Shrub_secondary_load,Shrub_secondary_crown_load,Shrub_needleDrape_load,Herb_primary_load,Herb_secondary_load,Woody_sound_1hr_load,Woody_sound_10hr_load,Woody_sound_100hr_load,Woody_sound_1000hr_load,Woody_sound_10khr_load,Woody_sound_GT10k_load,Woody_rotten_1000hr_load,Woody_rotten_10k_load,Woody_rotten_GT10k_load,Woody_pile_load,Woody_stumps_sound_load,Woody_stumps_rotten_load,Woody_stumps_lightered_load,LLM_litter_load,LLM_lichen_load,LLM_moss_load,Ground_upperduff_load,Ground_lowerduff_load,Ground_basalaccum_load,Ground_squirrelmid_load,Total_aboveground_biomass,Total_carbon_load,Version
2.2,fuelbed_41423.xml,41423,"Xeric upland 21-40 yr old long-needle pine late-stage herbicide application, 4-8 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,3.2029,3.6798,6471.1147,191.4839,3647.8303,2015.3903,616.4103,9,46.963,147.1935,189,46.4185,85.5776,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
2.2,fuelbed_41424.xml,41424,"Xeric upland 41-60 yr old long-needle pine late-stage herbicide application, 4-8 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.858,4.5603,7637.1235,198.2542,3755.468,3066.9912,616.4103,10,51.577,97.0271,162,42.3952,147.1055,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
2.2,fuelbed_32424.xml,32424,"Mesic upland 41-60 yr old oak-pine late-stage herbicide application, 4-8 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.858,4.5603,7637.1235,198.2542,3755.468,3066.9912,616.4103,10,51.577,97.0271,162,42.3952,147.1055,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
2.2,fuelbed_32423.xml,32423,"Mesic upland 21-40 yr old oak-pine late-stage herbicide application, 4-8 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,3.2029,3.6798,6471.1147,191.4839,3647.8303,2015.3903,616.4103,9,46.963,147.1935,189,46.4185,85.5776,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
2.2,fuelbed_42424.xml,42424,"Xeric upland 41-60 yr old oak-pine late-stage herbicide application, 4-8 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.858,4.5603,7637.1235,198.2542,3755.468,3066.9912,616.4103,10,51.577,97.0271,162,42.3952,147.1055,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
2.2,fuelbed_42423.xml,42423,"Xeric upland 21-40 yr old oak-pine late-stage herbicide application, 4-8 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,3.2029,3.6798,6471.1147,191.4839,3647.8303,2015.3903,616.4103,9,46.963,147.1935,189,46.4185,85.5776,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
2.3,fuelbed_11111.xml,11111,"Wet flatland 0-10 yr old longleaf pine forest, 1-3 yr mFRI",2.8705,1.7822,2817.043,305.4499,2440.595,9.8846,61.1135,8,173.9681,178.2161,186,65.238,77.4853,0.2411,0.2266,361.2835,36.8057,262.1927,8.6715,53.6135,8,14.6136,22.6559,181,34.4464,45.3118,300,3.3885,4.2461,3.3885,2.67,0,0,0,0,0.1605,0.1597,0.0008,0,2,1.5,0.0083,0.0083,0.7739,5,80,5,20,,,,,,,,,,,0.75,0.4313,,,0,0.8,,0.05,0.04,0.04,0,0,0,0,0,0,,,,,0.05,,,,,,,1.73,0.6406,3.0.257
2.3,fuelbed_11112.xml,11112,"Wet flatland 11-20 yr old longleaf pine forest, 1-3 yr mFRI",2.8318,2.4541,4441.0249,1691.9438,2560.2993,24.8536,163.9281,9,41.5224,98.1653,185,83.2891,129.1649,0.5883,0.4974,644.5403,203.8739,275.0526,21.8035,143.8104,8,35.653,49.7399,181,84.0392,99.4798,320,3.3656,5.3313,3.3656,3.1331,1.6887,3.113,0,0.8271,0.4236,0.3877,0.0077,0.0283,4,1.5,0.0167,0.0083,0.5981,10,75,5,40,0.0776,,,0.2516,,,,,,,3,1.725,,,0,0.8,,0.1,0.09,0.09,0.2,0.1,0.1,0,0,0,,,,,0.1,,,,,,,4.8316,1.4383,3.0.257
2.3,fuelbed_21111.xml,21111,"Mesic flatland 0-10 yr old longleaf pine forest, 1-3 yr mFRI",4.665,2.0961,2218.1958,358.1754,1785.8722,18.6837,55.4644,9,68.4019,83.8453,183,358.8469,232.9035,0.3103,0.2507,300.0634,43.159,191.856,16.3908,48.6577,8,18.8083,25.072,181,44.3339,50.144,400,4.3197,3.7678,4.3197,2.8956,0.4,0,0,0.9333,0.1557,0.146,0.0038,0.006,1,1.5,0.1667,0.0083,0.6601,5,75,5,20,0.0431,,,0.0422,,,,,,,0.5,0.325,,,0,0.6,,0.09,0.09,0.09,0.1,0,0,0,0,0,,,,,0.03,,,,,,,1.5422,0.4986,3.0.257
2.3,fuelbed_21112.xml,21112,"Mesic flatland 11-20 yr old longleaf pine forest, 1-3 yr mFRI",4.8206,2.5921,2920.335,906.6511,1866.7195,26.0579,120.9065,9,70.6828,103.6851,188,104.7949,86.4042,0.4754,0.3836,438.7185,109.2486,200.5414,22.86,106.0685,8,28.8139,38.3594,181,67.9184,76.7187,420,4.3912,4.3232,4.3912,3.22,1.7243,2.7248,0,1.2982,0.2914,0.2379,0.0101,0.0433,1.5,1.5,0.1667,0.0083,0.4766,8,65,5,40,0.2156,,,0.3933,,,,,,,1,0.65,,,0,0.6,,0.11,0.09,0.09,0.3,0.15,0.15,0,0,0,,,,,0.05,,,,,,,2.9333,0.8467,3.0.257
2.3,fuelbed_31121.xml,31121,"Mesic upland 0-10 yr old longleaf pine forest, 4-8 yr mFRI",2.4378,1.6344,2426.9592,558.3195,1530.8562,23.4779,314.3058,8,147.7446,163.4373,186,55.4042,71.0597,0.3662,0.3682,674.2956,67.2758,310.6898,20.5966,275.7333,8,22.194,36.8216,181,52.3145,73.6433,300,3.1227,3.9411,3.1227,2.5569,0.3581,0,0,0.8356,0.2421,0.2321,0.004,0.0059,3,0.8,0.2083,0.0083,0.6894,30,40,10,15,0.1025,,,0,,,,,,,2,0.94,,,0,0.4,,0.04,0.09,0.1,0.1,0,0,0,0,0,,,,,0.25,,,,,,,2.98,0.795,3.0.257
2.3,fuelbed_31122.xml,31122,"Mesic upland 11-20 yr old longleaf pine forest, 4-8 yr mFRI",6.2426,2.8372,2960.6047,735.9999,1696.259,67.8852,460.4604,9,91.5331,113.4867,189,90.4718,65.9806,1.1058,0.7396,896.45,88.6857,344.2586,59.5542,403.9515,8,67.0204,73.9563,183,85.0643,82.1737,521,4.997,4.3529,4.997,3.3688,2.314,3.3156,0,2.0834,0.53,0.4198,0.0192,0.0909,4,0.8,0.2083,0.025,1.3514,45,30,10,35,0.3676,,,0.3655,,,,,,,3,1.41,,,0,0.4,,0.07,0.18,0.21,0.45,0.38,0.38,0,0,0,,,,,0.45,,,,,,,5.8855,1.3128,3.0.257
2.3,fuelbed_41121.xml,41121,"Xeric upland 0-10 yr old longleaf pine forest, 4-8 yr mFRI",1.7712,0.8805,968.9651,82.8449,565.8731,5.9414,314.3058,8,107.3482,88.053,183,136.2496,97.8367,0.7113,0.3977,454.1494,9.9825,163.2213,5.2122,275.7333,8,43.1112,39.7734,181,101.6192,79.5468,300,2.6618,2.4903,2.6618,1.8767,0.4716,0,0,1.1003,0.1632,0.1257,0.0058,0.0317,2,0.8,0.0417,0.0417,0.2646,5,65,10,10,0.4389,,,0.0126,,,,,,,0.5,0.2312,,,0,0.2,,0.02,0.08,0.08,0.1,0.15,0.15,0,0,0,,,,,0.25,,,,,,,1.5426,0.3469,3.0.257
2.3,fuelbed_41122.xml,41122,"Xeric upland 11-20 yr old longleaf pine forest, 4-8 yr mFRI",2.916,1.1662,1024.6317,106.2334,447.3607,10.5771,460.4604,8,176.7277,116.6209,185,85.7649,61.3794,1.868,0.7047,555.0687,12.8008,129.0374,9.279,403.9515,8,113.2151,70.4715,183,143.6961,78.3017,330,3.4153,2.5608,3.4153,2.1598,2.6818,4.2036,0,2.0535,0.3782,0.3327,0.0077,0.0377,3,0.8,0.0417,0.0667,0.2991,10,55,10,30,0.8183,,0.6584,0.524,,,,,,,0.65,0.3006,,,0,0.15,,0.04,0.09,0.08,0.2,0.15,0.15,0,0,0,,,,,0.45,,,,,,,2.484,0.7123,3.0.257
2.3,fuelbed_33421.xml,33421,"Mesic upland 0-10 yr old oak late-stage herbicide application, 4-8 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,2.6261,3.2657,5901.728,29.6083,3240.3191,2015.3903,616.4103,9,38.5056,130.6268,189,38.0591,75.9458,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
2.3,fuelbed_43421.xml,43421,"Xeric upland 0-10 yr old oak late-stage herbicide application, 4-8 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,2.6261,3.2657,5901.728,29.6083,3240.3191,2015.3903,616.4103,9,38.5056,130.6268,189,38.0591,75.9458,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
3.1,fuelbed_41135.xml,41135,"Xeric upland 61-100 yr old longleaf pine forest, 9-20 yr mFRI",3.9491,1.8032,1174.5468,161.1862,100.9953,275.2641,637.1012,8,239.3408,180.3186,186,89.7528,78.3994,0.3962,0.352,377.1304,149.7174,86.2014,42.6041,98.6076,8,24.0108,35.1953,181,56.5968,70.3907,442,3.9745,2.7417,3.9745,2.6857,3.746,1.9581,9,3.7819,2.0644,1.4952,0.2948,0.2744,6,0.7,0.1583,0.0833,0.5018,15,10,10,85,4.0106,,3.9204,90.9598,,,,,,,1,0.4625,,,0,0.02,,0.13,0.75,0.35,1,1.25,1.25,0,0,0,,,,,2.35,,,2.5,,,,101.5598,48.8962,3.0.257
3.1,fuelbed_41136.xml,41136,"Xeric upland >100 yr old longleaf pine forest, 9-20 yr mFRI",3.9279,1.74,1098.7579,172.4544,46.2875,242.9148,637.1012,8,238.0571,174.0049,186,89.2714,75.6543,0.3727,0.3312,335.8959,160.1839,39.5072,37.5972,98.6076,8,22.5907,33.1244,181,53.2496,66.2488,442,3.9638,2.6518,3.9638,2.6382,3.8053,1.8216,9,4.0568,2.3958,1.7591,0.3043,0.3324,6,0.7,0.1583,0.0833,0.4546,15,5,10,85,4.9324,,3.9204,99.8883,,,,,,,1,0.4625,,,0,0.01,,0.16,1,0.4,1.25,1.5,1.5,0,0,0,,,,,2.75,,,2.5,,,,111.9583,53.5554,3.0.257
3.1,fuelbed_31136.xml,31136,"Mesic upland >100 yr old longleaf pine forest, 9-20 yr mFRI",4.6285,3.1054,3175.2959,1601.4591,468.5033,468.2325,637.1012,9,67.8668,124.2177,189,67.0799,72.2196,2.5551,1.8711,2070.3599,1487.5116,411.7698,72.4708,98.6076,8,154.8567,187.1054,186,58.0713,81.3502,432,4.3028,4.508,4.3028,3.5245,3.1768,2.0608,7.1922,2.9537,2.3778,1.6561,0.3221,0.3997,5.5,0.5,0.3583,0.1,3.2504,70,5,15,90,3.1416,,1.6335,46.4104,,,,,,,7,3.29,,,0,0.1,,0.32,0.55,0.47,1.75,1.75,1.75,0,0,0,,,,,2.75,,,2.5,,,,65.3504,28.2752,3.0.257
3.1,fuelbed_31135.xml,31135,"Mesic upland 61-100 yr old longleaf pine forest, 9-20 yr mFRI",5.7805,3.3866,3138.3174,1636.5471,467.5876,397.0815,637.1012,9,84.7576,135.4625,189,83.7749,78.7573,3.2141,2.0847,2091.1338,1520.103,410.9649,61.4584,98.6076,9,47.1276,83.3863,183,247.2385,231.6288,532,4.8085,4.4817,4.8085,3.6805,3.3037,2.14,7.1922,3.1708,2.3339,1.6324,0.3166,0.3849,5.5,0.5,0.3583,0.0833,3.8214,80,10,15,90,3.1416,,1.6335,43.967,,,,,,,7.5,3.525,,,0,0.1,,0.26,0.5,0.45,1.5,1.75,1.75,0,0,0,,,,,2.35,,,2.5,,,,62.627,26.971,3.0.257
3.1,fuelbed_21126.xml,21126,"Mesic flatland >100 yr old longleaf pine forest, 4-8 yr mFRI",6.5867,4.5222,5237.1465,2933.2087,1320.8058,366.9296,616.2022,10,88.0576,96.2166,162,72.3814,145.8768,3.7089,3.0615,4074.9961,2724.5039,1198.3275,56.7916,95.3729,9,54.3826,122.4613,189,53.752,71.1985,532,5.1329,5.7895,5.1329,4.2531,3.2738,2.0667,7.1922,3.1742,1.7732,1.2783,0.1211,0.3738,4,1,0.2083,0.1,0.7502,25,30,10,95,3.2343,,0.1078,74.8173,,,,,,,3,1.95,,,0,0.3,,0.32,0.45,0.4,2,1.5,1.5,0,0,0,,,,,1.25,,,0.5,,,,86.0373,39.5587,3.0.257
3.1,fuelbed_21125.xml,21125,"Mesic flatland 61-100 yr old longleaf pine forest, 4-8 yr mFRI",6.6986,4.5351,5200.6196,2921.8706,1314.6979,347.8492,616.2022,10,89.5539,96.4911,162,73.6113,146.2929,3.7934,3.0858,4055.97,2713.9729,1192.786,53.8385,95.3729,9,55.6222,123.4337,189,54.9773,71.7638,532,5.1763,5.7692,5.1763,4.2591,3.2886,2.0692,7.1922,3.2063,1.7222,1.2482,0.1151,0.3589,4,1,0.2083,0.0833,0.7546,25,30,10,95,3.2343,,0.1078,74.8173,,,,,,,3,1.95,,,0,0.3,,0.31,0.45,0.35,1.75,1.5,1.5,0,0,0,,,,,1.05,,,0.5,,,,85.5273,39.4587,3.0.257
3.1,fuelbed_11126.xml,11126,"Wet flatland >100 yr old longleaf pine forest, 4-8 yr mFRI",5.4793,3.6475,4558.7871,1603.0721,1782.5551,401.2257,771.9344,9,80.3418,145.9015,189,79.4103,84.8265,2.9628,2.2701,3287.8447,1489.0099,1617.2588,62.0998,119.4764,9,43.4434,90.8059,185,87.1423,119.4814,532,4.6816,5.4015,4.6816,3.8197,2.7988,1.8823,5.8419,2.7004,1.8988,1.4071,0.1251,0.3666,4,1,0.2083,0.1083,1.2782,45,35,10,95,3.396,,0.5173,83.2967,,,,,,,3.5,2.0125,,,0,0.4,,0.4,0.35,0.42,2,1.5,1.5,0,0,0,,,,,1.5,,,0.5,,,,95.3667,44.0046,3.0.257
3.1,fuelbed_11125.xml,11125,"Wet flatland 61-100 yr old longleaf pine forest, 4-8 yr mFRI",6.0138,3.8205,4862.2124,1544.23,2200.5264,345.5216,771.9344,9,88.179,152.8214,189,87.1567,88.8496,3.346,2.4478,3603.7808,1434.3542,1996.4718,53.4782,119.4764,9,49.0621,97.9111,185,98.4128,128.8304,532,4.9046,5.5784,4.9046,3.9092,2.8667,1.9206,5.8419,2.8206,1.7871,1.3348,0.1144,0.3379,4,1,0.2083,0.0917,0.8306,30,35,10,95,3.396,,0.5173,83.2967,,,,,,,3,1.725,,,0,0.5,,0.35,0.35,0.42,1.5,1.5,1.5,0,0,0,,,,,1.25,,,0.5,,,,94.1667,43.7858,3.0.257
3.1,fuelbed_31436.xml,31436,"Mesic upland > 100 yr old long-needle pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.8433,3.7362,8469.7285,236.3047,7583.5732,541.0997,108.7514,9,56.353,149.4481,189,55.6996,86.8884,632,6.0204,9,6.0204,5.6701,3.0207,4.7391,0,2.3086,2.3665,1.6404,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,1.1024,,,14.2716,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,36.4516,9.7514,3.0.257
3.1,fuelbed_31435.xml,31435,"Mesic upland 61-100 yr old long-needle pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.8433,3.7362,8469.7285,236.3047,7583.5732,541.0997,108.7514,9,56.353,149.4481,189,55.6996,86.8884,632,6.0204,9,6.0204,5.6701,2.9421,4.7391,0,2.1253,2.3335,1.6074,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.882,,,12.8445,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,35.0245,9.0379,3.0.257
3.1,fuelbed_41436.xml,41436,"Xeric upland > 100 yr old long-needle pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.8433,3.7362,8469.7285,236.3047,7583.5732,541.0997,108.7514,9,56.353,149.4481,189,55.6996,86.8884,632,6.0204,9,6.0204,5.6701,3.0207,4.7391,0,2.3086,2.3665,1.6404,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,1.1024,,,14.2716,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,36.4516,9.7514,3.0.257
3.1,fuelbed_41435.xml,41435,"Xeric upland 61-100 yr old long-needle pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.8433,3.7362,8469.7285,236.3047,7583.5732,541.0997,108.7514,9,56.353,149.4481,189,55.6996,86.8884,632,6.0204,9,6.0204,5.6701,2.9421,4.7391,0,2.1253,2.3335,1.6074,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.882,,,12.8445,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,35.0245,9.0379,3.0.257
3.1,fuelbed_32436.xml,32436,"Mesic upland > 100 yr old oak-pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.8433,3.7362,8469.7285,236.3047,7583.5732,541.0997,108.7514,9,56.353,149.4481,189,55.6996,86.8884,632,6.0204,9,6.0204,5.6701,3.0207,4.7391,0,2.3086,2.3665,1.6404,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,1.1024,,,14.2716,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,36.4516,9.7514,3.0.257
3.1,fuelbed_32435.xml,32435,"Mesic upland 61-100 yr old oak-pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.8433,3.7362,8469.7285,236.3047,7583.5732,541.0997,108.7514,9,56.353,149.4481,189,55.6996,86.8884,632,6.0204,9,6.0204,5.6701,2.9421,4.7391,0,2.1253,2.3335,1.6074,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.882,,,12.8445,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,35.0245,9.0379,3.0.257
3.1,fuelbed_42436.xml,42436,"Xeric upland > 100 yr old oak-pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.8433,3.7362,8469.7285,236.3047,7583.5732,541.0997,108.7514,9,56.353,149.4481,189,55.6996,86.8884,632,6.0204,9,6.0204,5.6701,3.0207,4.7391,0,2.3086,2.3665,1.6404,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,1.1024,,,14.2716,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,36.4516,9.7514,3.0.257
3.1,fuelbed_42435.xml,42435,"Xeric upland 61-100 yr old oak-pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,3.8433,3.7362,8469.7285,236.3047,7583.5732,541.0997,108.7514,9,56.353,149.4481,189,55.6996,86.8884,632,6.0204,9,6.0204,5.6701,2.9421,4.7391,0,2.1253,2.3335,1.6074,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.882,,,12.8445,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,35.0245,9.0379,3.0.257
3.2,fuelbed_11123.xml,11123,"Wet flatland 21-40 yr old longleaf pine forest, 4-8 yr mFRI",5.0467,3.4496,4969.9541,1595.7983,2470.6201,196.799,706.7367,9,73.9984,137.9848,189,73.1405,80.2237,0.9664,1.0234,1467.1211,1081.5558,245.7203,30.4596,109.3854,8,58.5718,102.3368,184,50.865,85.2806,431,4.493,5.6398,4.493,3.7146,2.9632,2.5346,5.8419,2.4319,1.1402,0.8851,0.0833,0.1718,4,1,0.1083,0.025,1.307,45,45,10,60,1.4554,,0.5431,11.5195,,,,,,,3.5,2.0125,,,0,0.6,,0.3,0.17,0.21,0.8,0.75,0.75,0,0,0,,,,,0.75,,,0.5,,,,19.8495,7.841,3.0.257
3.2,fuelbed_11124.xml,11124,"Wet flatland 41-60 yr old longleaf pine forest, 4-8 yr mFRI",4.7516,3.5406,5368.5806,1600.2733,2647.2253,349.1477,771.9344,9,69.6709,141.6234,189,68.8631,82.3392,0.8614,0.9926,1521.3894,1084.5886,263.2849,54.0394,119.4764,8,52.2053,99.2596,183,66.2606,110.2884,431,4.3596,5.8616,4.3596,3.7633,2.8532,2.1602,5.8419,2.5495,1.4864,1.0733,0.1038,0.3093,4,1,0.2083,0.0667,0.3146,10,35,10,95,2.4257,,0.5173,41.3757,,,,,,,2.5,1.4375,,,0,0.6,,0.35,0.35,0.42,1,1.5,1.5,0,0,0,,,,,1,,,0.5,,,,51.0957,22.6066,3.0.257
3.2,fuelbed_21123.xml,21123,"Mesic flatland 21-40 yr old longleaf pine forest, 4-8 yr mFRI",6.2437,4.3351,5374.2124,2985.8796,1600.4855,171.6448,616.2022,10,83.4714,92.2368,162,68.6116,139.8429,1.7542,1.7742,2304.8049,2023.6863,159.1794,26.5664,95.3729,8,106.3122,177.4224,188,38.1337,59.1408,541,4.9975,5.8647,4.9975,4.1642,3.5033,2.7834,7.1922,2.9929,1.2005,0.9073,0.0914,0.2018,3.5,1,0.2083,0.0167,0.6977,25,40,10,60,1.9406,,0.1132,11.718,,,,,,,3,1.95,,,0,0.4,,0.23,0.3,0.24,1.25,0.75,0.75,0,0,0,,,,,0.65,,,0.5,,,,19.788,7.759,3.0.257
3.2,fuelbed_21124.xml,21124,"Mesic flatland 41-60 yr old longleaf pine forest, 4-8 yr mFRI",7.5677,4.8468,5576.979,2944.5037,1724.8739,291.3993,616.2022,10,101.1725,103.1227,165,103.6671,73.4358,2.0214,1.8976,2307.668,1995.6433,171.5506,45.1014,95.3729,8,122.5103,189.7622,186,45.9414,82.5053,642,5.5019,5.9743,5.5019,4.4031,3.5152,2.4762,7.1922,3.3279,1.6722,1.2188,0.1094,0.344,4,1,0.2083,0.0583,0.7511,25,30,10,95,3.2343,,0.1078,43.2601,,,,,,,3,1.95,,,0,0.4,,0.29,0.35,0.32,1.5,1.5,1.5,0,0,0,,,,,0.85,,,0.5,,,,53.4701,23.6301,3.0.257
